party_code,party_name,cand_number,cand_id,issue_1,issue_2,issue_3,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19
A,Socialdemokratiet,28,A_28,"Et bæredygtigt København: Vi skal ikke forbruge mere end kloden kan bære. Vi skal stoppe for forbrændingsbiler i byen, og reducere Co2 og sikre ren luft. Vi skal have solceller på tagene, og sikre ren grøn strøm. Og vi skal tænke bæredygtighed ind i alle kommunens indkøb, og investere vores fælles midler i den fremtid vi selv, og vores børn kan leve og ånde i.","Et København for alle.: Vores by må ikke blive en by kun for de rige. Vi skal kæmpe for at gøre det billigere at være københavner. Vi skal skabe flere almene boliger, åbne andelsboligmarkedet op og understøtte kollektiver og sociale boformer. Prisen på kollektiv trafik skal sænkes. Og børnehaver skal være gratis.",Et København hvor du bestemmer mere: Københavnerne ved bedst hvad København har brug for. Derfor skal vi hvert år sætte penge til rådighed som alle kan forslå og stemme om hvordan vi skal bruge. Et borgerbudget der kan bruges på det du mener vores by mangler.,-0.5,-1,-1,-0.5,0.5,0.5,1,1,1,-0.5,0.5,-1,-1,-1,1,-0.5,0.5,0.5,0.5
A,Socialdemokratiet,29,A_29,"Skabe det bedste børneliv i byens institutioner: Ingen forældre skal aflevere deres børn med ondt i maven, og ingen pædagoger skal føle at de ikke lykkes med kerneopgaven",Flere og bedre kommunale praktikpladser til fagprofessionelle: På nuværende tidspunkt er det ikke alle steder vi kan tilbyde en praktikplads med høj faglighed og gode læringsmuligheder. Det skal ændres!,"En by med plads til unge på deres præmisser: Unge skal inddrages i beslutningerne omkring deres nære hverdag. De skal være med til at udforme de steder, de kan hænge ud og dyrke deres fælleskaber",-0.5,-1,-0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,-1,1,-0.5,1,1,0.5,0.5,-0.5
A,Socialdemokratiet,30,A_30,Velfærd i top: Jeres børn skal have det godt i dagtilbud og i skoler Der skal være pædagoger og lærere nok Ældre skal have adgang til fællesskaber,"Parkering til vores biler, stier til vores cykler - og boliger til alle aldre: Det skal i København være slut med at bruge liv på at finde parkering Vi skal have cykelstier og cykelveje, hvor der er plads nok og hvor sikkerheden er i top Vi skal have boliger til skiftende behov gennem livet","Vi er alle ligeværdige og alle skal have mulighed for et godt liv: I vores hovedstad skal der være plads til alle uanset social, økonomisk, religiøs og etnisk baggrund Uligheden skal mindskes",-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5
B,Radikale Venstre,1,B_1,"10.000 flere, grønne boliger i København: Boligpriserne i København skal ned, så unge og familier ikke presses ud. Vi har fra Radikale Venstre fremlagt et boligudspil, der skaber 10.000 flere boliger ved at udnytte tagetager, tomme erhvervsejendomme og nye byområder. Vi peger modsat andre partiers udspil på realistiske løsninger inden for kommunens værktøjskasse, hvor vi skaber plads til flere og tager ansvar for den grønne omstilling.","Mere liv mellem husene med 15 nye frirum: København skal summe af liv, fællesskab og forskellighed. Byen skal ikke bygges på samlebånd, derfor vil vi skabe 15 forskellige frirum fordelt udover hele byen, hvor vi giver plads til mere liv, mere larm og vilde ideer. Når børn leger, unge udfolder sig og caféborde breder sig ud på gaden, bliver byen levende. Kommunen skal være katalysator, ikke bremse, for det byliv vi elsker.","Første klimaneutrale kommune i 2030: København er nået næsten 80% af vejen mod CO₂-neutralitet, og de sidste 20% er de sværeste. Vi vil i mål i 2030 ved at omstille trafikken til elbiler, delElbiler, metro og cykler. Byggeriet skal blive grønnere gennem genbrug af eksisterende byggeri og krav til nybyggeri, og vi skal fremme grøn mad i kantinerne. Når politikere er ambitiøse og vi alle tager del, kan vi gøre København klimaneutral.",-0.5,-1,-0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-1,-1,0.5,-0.5,-0.5,0.5,0.5
B,Radikale Venstre,2,B_2,"Ren luft og grøn by: Luften i København er overraskende forurenet. Faktisk så beskidt at vi bliver syge. Jeg arbejder for en ren og grøn by, hvor vi passer på klima og miljø.","Bedre skoler og daginstitutioner: Vi skal have bedre kvalitet i daginstitutioner og skoler, flere pædagoger og lærere og færre børn på stuerne og i klasserne. Gerne i mindre institutioner end i dag.","En mangfoldig by: København skal være en mangfoldig by, og derfor skal vi have flere boliger, der er til at betale. Ikke mindst ejerboliger, men også almene boliger, lejeboliger og andelslejligheder.",-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5
B,Radikale Venstre,3,B_3,"Et grønnere København: København skal tage sit ansvar i klimakampen. Vi skal investere meget mere i cyklisme og fælles transport som metroen. Vi skal bytte biler ud med plads til mennesker. Jeg vil prioritere klima, miljø og biodiversitet ved offentlige indkøb og udviklingen af byen. Jeg vil arbejde for, at København bliver verdens første CO2-neutrale hovedstad.","Flere boliger og stærkt studieliv: Vi skal kunne bo i København. Derfor skal København have mange flere boliger og kollegier, så priserne kommer ned. Jeg vil arbejde for, at København ikke bare er landets største studieby – men også landets bedste. Vi skal gribe de mange unge, som bliver syge med f.eks. depression eller stress under deres uddannelse. Jeg vil kæmpe for, at de får hurtigere og bedre hjælp.","Fodboldbaner og foreningsliv: København mangler lokaler, haller og baner til sport og foreningsliv. Uanset om man vil dyrke musik, gå til FDF eller spille fodbold, står mange børn, unge og voksne udenfor, når de vil være med. Jeg vil arbejde for, at København får flere tilbud. Vi skal have bedre vilkår til de mange frivillige, som skaber fællesskaber.",0.5,-0.5,-0.5,0.5,-0.5,0.5,1,0.5,-0.5,0.5,0.5,-0.5,-1,-0.5,0.5,-1,-0.5,0.5,1
B,Radikale Venstre,4,B_4,"Kunst og Kultur: Kunst og kultur er byens sjæl. Det skaber dannelse, nysgerrighed og fællesskab – og skal være tilgængelige for alle, ikke mindst børn og unge. Jeg vil styrke de kreative fag i skolen, give mere plads til kultur i hverdagen og sikre, at kunsten får en tydelig stemme i byens udvikling.","Social ansvarlighed: Et samfund kendes på, hvordan vi behandler de svageste. Jeg vil styrke indsatsen for Støt socialt udsatte, hjemløse og stofmisbrugere – og tage ensomhed alvorligt, især blandt unge. Vi skal skabe flere fællesskaber og sikre, at ingen i København bliver overladt til sig selv.","Naturen: Vi skal skabe flere grønne åndehuller og passe bedre på vores naturperler som Utterslev Mose og Amager Fælled, skabe flere grønne vægge og tage, og styrke biodiversiteten. Samtidig skal vi gennemføre den grønne omstilling i hverdagen, så København bliver en sund, klimavenlig og levende by for fremtidige generationer.",-0.5,-1,-1,0.5,-0.5,0.5,-0.5,0.5,-0.5,-0.5,-0.5,-1,-1,-0.5,0.5,-0.5,-1,-0.5,0.5
B,Radikale Venstre,5,B_5,"En permanent klimafond, fri af politiske slagsmål: København skal nå CO₂-neutralitet i 2030. Derfor vil jeg oprette en selvstændig klimafond på armslængde fra de politiske slagsmål. Fonden skal hvert år sikre et fast trecifret millionbeløb til grønne investeringer, uden at klima og miljø bliver taget som gidsler i årlige budgetforhandlinger. Kun sådan kan vi handle hurtigt og målrettet! Det skylder vi min egen generation og den næste.","Byens søer skal være både “byen lunger” og en “klimasikring”.: Københavns indre søer skal gøres levende igen – de skal renses. For både mennesker og naturens skyld. Med åbning af byens gamle åløb og bedre vandgennemstrømning kan søerne blive “byens lunger”, hvor man går ture og trække vejret. Indre søerne bruges som opsamlingsbassiner for renset regnvand, så byen beskyttes mod fremtidige skybrud og 100-årshændelser, der forventes nu at ramme nu hvert 5. år.","Omdan tomme lejigheds-lofter til nye boliger og studieboligere: København mangler billige boliger, især til unge og førstegang købere. Derfor skal vi udnytte de bygninger, vi allerede har, bedre. Ved at omlægge kommunens uudnyttede loftarealer kan vi skabe 10.000 nye boliger uden at bygge nyt. Det er både billigere og grønnere end nybyggeri – og et konkret greb til at holde boligpriserne nede og sikre b.la. De studerende og børnefamilierne i byen.",-0.5,-0.5,-0.5,-0.5,0.5,0.5,1,0.5,-0.5,0.5,-0.5,-1,-0.5,-0.5,0.5,-0.5,-0.5,0.5,1
B,Radikale Venstre,6,B_6,"Et valg med fokus på børn og unge: Børns trivsel er mit hjertebarn, og jeg har særligt fokus på børn og unge i udsatte positioner. Vi skal handle tidligt, når mistrivsel viser sig, og sikre målrettet støtte gennem samarbejde på tværs og tæt inddragelse af børn og familier – så ingen overses.","En by i balance – med plads til både mennesker og biler: København skal være en by i balance. En by, hvor vi kan leve, arbejde og bevæge os uden at stå i vejen for hinanden. Der skal være plads til biler, cykler og grøn transport – men også til de mennesker, der bor og arbejder her. Jeg ønsker en balanceret parkerings- og boligpolitik. København skal have plads til alle – både unge, familier og ældre.","Et København for alle: København skal være en by fri for fordomme og diskrimination, hvor alle føler sig lige, værdifulde og inkluderede, uanset kultur, etnicitet, tro, køn eller seksualitet. Psykisk sundhed skal prioriteres, og antidiskrimination skal være konkret handling – så vi reelt gør op med sexisme, racisme og homofobi i hele byen.",0.5,-1,-0.5,-0.5,-0.5,0.5,0.5,1,0.5,0.5,-0.5,-0.5,0.5,-1,1,-0.5,-1,0.5,0.5
B,Radikale Venstre,7,B_7,"Flere familieboliger:Mange skoler har svært at fylde klasselokalerne op. Af den simple årsag at børn og deres familier flytter ud af byen, det skyldes for få familieboliger. Jeg ønsker at prioriterer opførsel af flere familieboliger. Især i Nordvest, hvor vi har den største andel af små lejligheder.","Fast-Track på cykelstien: Cykelstierne er blevet for trange og det skaber unødig konflikt. Jeg foreslår en enkel løsning: ​En grøn fast-track linje til de hurtigere pendler, så alle kan cykle i deres eget tempo. Det skaber mere plads, bedre flow og en mere afslappet stemning på cykelstierne.​​Plads til både de hurtige og de hyggelige cykelture.​","Træer op. Metro ned: Flere træer i gaden​: Når sommervarmen gør det ulideligt at færdes ude, så kan flere træer i byen køle København ned. Træer opsamler CO2, giver bedre luft og et gladere storbyliv. Jeg foreslår en træpulje, så vi sammen kan plante flere træer, hvor de gør mest gavn og glæde.​Meget mere metro​: Metroen er en succes, men den efterlader Nordvest & Brønshøj uden. Vi fortjener også metrolinje.",-0.5,-1,-1,0.5,-1,1,1,1,0.5,-0.5,0.5,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,0.5,0.5
B,Radikale Venstre,8,B_8,"Familier med børn i mistrivsel skal have hurtig hjælp: Familier med børn i mistrivsel skal ikke parkeres på ventelister i måneder og år og udsættes for bureaukratiske benspænd, mens hele familien slides ned af et system, der hverken lytter eller hjælper. Lyt til børnene og deres familier, mød dem med respekt, ikke mistænkeliggørelse og find løsninger i et ligeværdigt samarbejde","Styrk retssikkerheden for borgerne i kommunen: En tredjedel af borgerne har ikke tillid til kommunerne. Med god grund. Der begås fejl i over halvdelen af sager om støtte til handicappede. Ankestyrelsen, som er borgernes eneste mulighed for at klage. er præget af mangelfuld dokumentation og lange ventetider. Selvom en sag er fuld af fejl, er det næsten umuligt at ændre en afgørelse. Og nu har man tilmed fyret Borgerrådgiveren i København.","Styrk skoler og daginstitutioner: De fleste børn har det heldigvis godt, men et stigende antal er i dyb mistrivsel. Vi skal styrke daginstitutionerne med flere ansatte. Skoleklasserne skal være mindre med flere lærere. Og både inst. og skoler skal udvikle særlige profiler, som understøtter forskellige styrker, ønsker og behov hos børn og forældre. Ex. en særlig pædagogik eller fokus på ex. naturfag, sprog, idræt eller musik/kunst",-0.5,-1,-1,0.5,-1,1,1,1,0.5,1,-0.5,-1,-0.5,-0.5,0.5,-0.5,-1,0.5,0.5
B,Radikale Venstre,9,B_9,"Klima og grøn omstilling: København skal være rustet mod fremtidens klimatrusler såsom stormfloder og skybrud. Derfor skal indsatser som kyst- og skybrudssikring fremskyndes. Opstilling af ladestandere skal fremskyndes, for at gøre elbiler til et fortrukket valg. Aktiv transport som cykling skal prioriteres f.eks. ved at justere trafiklysene, så cyklister og fodgængere får fortrinsret.","Grønt og kultur i byrummet: Bynatur skal prioriteres ved at plante flere træer. Vi skal udnytte at København ligger ved vandet, så vand kan blive en ressource. København skal have flere træer, grønne tage og bevoksede områder, i stedet for asfalt og fliser. Bybilledet skal have mere kultur og kunst. Særligt i ydrekvarterene, hvor der er langt mellem kunstoplevelserne.","Fremskynde kystsikringen af Amager og København: Jeg vil arbejde for af vi fremskynder kystsikringen, så vi beskytter hjem, arbejdspladser og infrastruktur, inden det er for sent! Kystsikring kan være grønne volde, f.eks. langs Amager strandvej, og klimavenlige rekreative arealer - naturlige værn mod havet, samtidig med at de giver biodiversitet, skygge, frisk luft og nye mødesteder. Jeg vil arbejde for en naturvenlig kystsikring der beskytte",-0.5,-0.5,-1,0.5,-0.5,0.5,1,0.5,-0.5,0.5,-0.5,-0.5,-0.5,-1,0.5,-0.5,0.5,0.5,0.5
B,Radikale Venstre,10,B_10,"Fællesskaber og foreningsliv: Fællesskaber skaber liv, trivsel og sammenhængskraft. Foreningslivet – fra idræt og musik til spejder og aftenskoler – bringer os sammen på tværs af alder og baggrund. Det bekæmper ensomhed, styrker sundhed og giver børn og unge gode vaner. Jeg vil sikre bedre vilkår for foreningerne og styrke samarbejdet med kommunen, så fællesskab og frivillighed bliver en naturlig del af hverdagen i hele byen.","København som grønt fyrtårn: Den grønne omstilling er ikke et valg – det er en nødvendighed. Som Danmarks største kommune kan København gå forrest og vise vejen. Vi skal turde tænke nyt og handle modigt: plante grønne facader og tage, som sænker temperaturen og forbedrer luftkvaliteten, satse på kollektiv trafik og cykling i hverdagen og investere i løsninger, der sænker CO₂-udledningen.","Børn og unge: De fleste børn og unge trives – men vi må styrke indsatsen for dem, der ikke gør. Tidlig opsporing og hjælp ved skolevægring er afgørende. Her spiller foreningslivet en vigtig rolle: fællesskaber kan skabe tryghed, styrke trivsel og give børn og unge et sted at høre til.",0.5,-1,-1,-0.5,-1,1,1,0.5,-1,0.5,-1,-1,-0.5,-1,1,-1,-0.5,0.5,-0.5
B,Radikale Venstre,11,B_11,"Fremme af natur- og miljøaktiviteter og fokus på bæredygtig turisme: Jeg vil arbejde for at fremme natur- og miljøaktiviteter samt bæredygtig turisme. Vi skal styrke biodiversiteten gennem flere naturområder, engagere børn og unge i naturpleje, og skabe grønne oplevelser med fokus på lokal kultur. Samarbejde mellem kommune, erhverv og foreninger er nøglen til klimavenlige løsninger.","God velkomst til internationale borgere i København: En god velkomst til internationale borgere i København er nøglen til integration. Jeg arbejder for bedre støtte til medfølgende partnere, styrket International House, sprogstøtte til børn og lettere adgang til fritidsjob for internationale studerende.","Styrk folkeskolen – for alle børn i København: Alle børn i København har ret til at trives og lære – også dem med faglige, sociale, sproglige eller psykiske udfordringer. Jeg vil arbejde for flere timer med to-lærerordning, fokus på mental trivsel og mindre stress gennem pædagogisk støtte, samt stærkere inklusion. Skolen skal være et trygt sted med plads til forskellighed.",1,-1,-0.5,1,-0.5,1,1,1,1,0.5,0.5,-1,-1,-1,1,-1,-1,1,1
